"","Date","Temp.moy","Precip.tot"
"3187",2014-09-22,11.9,1
"3188",2014-09-23,12,0
"3189",2014-09-24,14.8,0
"3190",2014-09-25,15.6,0
"3191",2014-09-26,16,0
"3192",2014-09-27,17.6,0
"3193",2014-09-28,18.5,0
"3194",2014-09-29,15.1,0
"3195",2014-09-30,14.1,0
"3196",2014-10-01,12.9,0
"3197",2014-10-02,14.1,0
"3198",2014-10-03,17,0
"3199",2014-10-04,11.7,21.2
"3200",2014-10-05,10.1,1
"3201",2014-10-06,10.9,0
"3202",2014-10-07,16,3.3
"3203",2014-10-08,NA,NA
"3204",2014-10-09,8.9,0
"3205",2014-10-10,8.5,1.2
"3206",2014-10-11,6.5,0
"3207",2014-10-12,7.2,0
"3208",2014-10-13,8.8,0
"3209",2014-10-14,18.7,0
"3210",2014-10-15,22.6,1
"3211",2014-10-16,19.8,8.2
"3212",2014-10-17,16.5,0
"3213",2014-10-18,10.8,9.6
"3214",2014-10-19,4.9,0
"3215",2014-10-20,4.5,0
"3216",2014-10-21,7.4,4.8
"3217",2014-10-22,9.7,2.8
"3218",2014-10-23,NA,NA
"3219",2014-10-24,6,1
"3220",2014-10-25,8.4,4.4
"3221",2014-10-26,7.6,0
"3222",2014-10-27,6.2,0
"3223",2014-10-28,10.3,2.8
"3224",2014-10-29,11.2,6.2
"3225",2014-10-30,6.2,0
"3226",2014-10-31,4,0
"3227",2014-11-01,1.5,0
"3228",2014-11-02,1.7,0
"3229",2014-11-03,NA,NA
"3230",2014-11-04,NA,NA
"3231",2014-11-05,NA,NA
"3232",2014-11-06,NA,NA
"3233",2014-11-07,NA,NA
"3234",2014-11-08,0.7,0
"3235",2014-11-09,3,0
"3236",2014-11-10,6.4,0
"3237",2014-11-11,11,0
"3238",2014-11-12,7.1,7.7
"3239",2014-11-13,0.9,0.6
"3240",2014-11-14,-2.5,0
"3241",2014-11-15,-2.9,0
"3242",2014-11-16,0,0.2
"3243",2014-11-17,0.8,13.3
"3244",2014-11-18,-2.3,0.4
"3245",2014-11-19,-4.8,0.6
"3246",2014-11-20,-2,2.4
"3247",2014-11-21,-7.1,0
"3248",2014-11-22,-3.3,0.9
"3249",2014-11-23,5,2.4
"3250",2014-11-24,12.6,7
"3251",2014-11-25,6.5,0
"3252",2014-11-26,-0.9,4.2
"3253",2014-11-27,-4.4,1.1
"3254",2014-11-28,-7.3,2.5
"3255",2014-11-29,-6.3,0
"3256",2014-11-30,3.1,0
"3257",2014-12-01,0.4,2
"3258",2014-12-02,-7.5,1.9
"3259",2014-12-03,1.4,4.7
"3260",2014-12-04,-6.4,0.4
"3261",2014-12-05,-6.4,0.2
"3262",2014-12-06,-1.2,2.5
"3263",2014-12-07,-9.6,0
"3264",2014-12-08,NA,NA
"3265",2014-12-09,-1.2,8.9
"3266",2014-12-10,-1.3,15.2
"3267",2014-12-11,-2.2,8.6
"3268",2014-12-12,-4,9.6
"3269",2014-12-13,-5.1,1
"3270",2014-12-14,-3,0.7
"3271",2014-12-15,-3.2,0.2
"3272",2014-12-16,-1.3,2.5
"3273",2014-12-17,1.5,7.9
"3274",2014-12-18,-2.3,6.3
"3275",2014-12-19,-7.6,0.2
"3276",2014-12-20,-8.8,2
"3277",2014-12-21,-7.9,0
"3278",2014-12-22,-4.6,0
"3279",2014-12-23,1.8,4.1
"3280",2014-12-24,5.4,14.9
"3281",2014-12-25,7,3.5
"3282",2014-12-26,2.6,0
"3283",2014-12-27,3.8,0.4
"3284",2014-12-28,2.1,3.9
"3285",2014-12-29,-6.3,0.2
"3286",2014-12-30,-13,0
"3287",2014-12-31,-11.2,0.2
"3288",2015-01-01,-5.9,3.5
"3289",2015-01-02,-9.1,0.3
"3290",2015-01-03,-9.6,9.5
"3291",2015-01-04,2,19
"3292",2015-01-05,-11,0.6
"3293",2015-01-06,NA,NA
"3294",2015-01-07,-18.2,3.4
"3295",2015-01-08,-19.4,0.2
"3296",2015-01-09,-9.4,1.1
"3297",2015-01-10,-12.2,0.2
"3298",2015-01-11,-8.4,0
"3299",2015-01-12,-9.3,6.1
"3300",2015-01-13,-20.5,0.2
"3301",2015-01-14,-14.5,0
"3302",2015-01-15,-10.8,0
"3303",2015-01-16,-12.3,1.2
"3304",2015-01-17,-15.5,0.2
"3305",2015-01-18,0.1,12.2
"3306",2015-01-19,-5.9,4
"3307",2015-01-20,-14.7,0.2
"3308",2015-01-21,-13,2.7
"3309",2015-01-22,-10.7,0.9
"3310",2015-01-23,-7.6,0
"3311",2015-01-24,-3.1,0.9
"3312",2015-01-25,-10.8,2.6
"3313",2015-01-26,-16.7,0
"3314",2015-01-27,-15.1,0.9
"3315",2015-01-28,-13.8,0
"3316",2015-01-29,-7.2,1
"3317",2015-01-30,-10.4,7.3
"3318",2015-01-31,-20.9,0.2
"3319",2015-02-01,-18.6,0.6
"3320",2015-02-02,-19.2,6.6
"3321",2015-02-03,-16.4,0
"3322",2015-02-04,-6,2.2
"3323",2015-02-05,-14.2,2.6
"3324",2015-02-06,-16.3,1.2
"3325",2015-02-07,-13.1,0.2
"3326",2015-02-08,-13.9,5.7
"3327",2015-02-09,-10,0
"3328",2015-02-10,-11.2,0.2
"3329",2015-02-11,-13.3,0
"3330",2015-02-12,-12.8,7.3
"3331",2015-02-13,-21.5,0.7
"3332",2015-02-14,-16.6,0.9
"3333",2015-02-15,-19,0.4
"3334",2015-02-16,-21.9,0.2
"3335",2015-02-17,-16.7,0
"3336",2015-02-18,-10.6,0
"3337",2015-02-19,-14.1,9.7
"3338",2015-02-20,-17.9,3.5
"3339",2015-02-21,-12.4,6.4
"3340",2015-02-22,-5.1,1.5
"3341",2015-02-23,-15.3,1.5
"3342",2015-02-24,-17.3,0
"3343",2015-02-25,-10.8,0
"3344",2015-02-26,-17.3,0.2
"3345",2015-02-27,-15.6,0
"3346",2015-02-28,-11.5,0
"3347",2015-03-01,-7.9,0.5
"3348",2015-03-02,-8.3,1.9
"3349",2015-03-03,-8.9,3.3
"3350",2015-03-04,-1.7,1.2
"3351",2015-03-05,-12.3,0.6
"3352",2015-03-06,-13.1,0.2
"3353",2015-03-07,-7.1,0
"3354",2015-03-08,-3.3,4.2
"3355",2015-03-09,-1.7,2.6
"3356",2015-03-10,3.8,0
"3357",2015-03-11,3,0
"3358",2015-03-12,-5.1,0
"3359",2015-03-13,-6.1,0
"3360",2015-03-14,1.6,5.1
"3361",2015-03-15,-3,5.1
"3362",2015-03-16,-3.3,0
"3363",2015-03-17,-3.4,5.4
"3364",2015-03-18,-10.7,0.2
"3365",2015-03-19,-9.6,0
"3366",2015-03-20,-3.2,0
"3367",2015-03-21,-3.9,5
"3368",2015-03-22,-13.4,0.2
"3369",2015-03-23,-13,0
"3370",2015-03-24,-7.7,0
"3371",2015-03-25,1.2,0
"3372",2015-03-26,2.4,7.8
"3373",2015-03-27,-2,1.7
"3374",2015-03-28,-7.3,0.2
"3375",2015-03-29,-4.3,0
"3376",2015-03-30,1.2,0
"3377",2015-03-31,-2.8,0.2
"3378",2015-04-01,-4.4,0
"3379",2015-04-02,3.7,1.5
"3380",2015-04-03,9.5,1.8
"3381",2015-04-04,-0.7,6.3
"3382",2015-04-05,-3.3,0
"3383",2015-04-06,-1.9,4.8
"3384",2015-04-07,0.8,0.5
"3385",2015-04-08,1.6,3.1
"3386",2015-04-09,2,6.4
"3387",2015-04-10,6.3,7.8
"3388",2015-04-11,3.3,0
"3389",2015-04-12,8.1,0
"3390",2015-04-13,14,0
"3391",2015-04-14,9.9,3.1
"3392",2015-04-15,6.5,0
"3393",2015-04-16,8.9,0
"3394",2015-04-17,12.2,0
"3395",2015-04-18,8,0
"3396",2015-04-19,5.9,0
"3397",2015-04-20,6.7,7.3
"3398",2015-04-21,7.1,8.2
"3399",2015-04-22,7,8.8
"3400",2015-04-23,3.1,6.4
"3401",2015-04-24,0.3,0.4
"3402",2015-04-25,2.3,0.2
"3403",2015-04-26,6.8,0
"3404",2015-04-27,6.1,4.4
"3405",2015-04-28,9.1,0
"3406",2015-04-29,9.9,0
"3407",2015-04-30,10.2,0
"3408",2015-05-01,12,0
"3409",2015-05-02,14.5,0
"3410",2015-05-03,17.3,0
"3411",2015-05-04,19.6,3
"3412",2015-05-05,13.8,0
"3413",2015-05-06,14.5,0
"3414",2015-05-07,18.1,0
"3415",2015-05-08,21,0
"3416",2015-05-09,20.8,0
"3417",2015-05-10,17.8,2.1
"3418",2015-05-11,12.2,16.3
"3419",2015-05-12,17.2,7.6
"3420",2015-05-13,9.5,1.1
"3421",2015-05-14,10,0
"3422",2015-05-15,13.4,0
"3423",2015-05-16,17.6,0
"3424",2015-05-17,18.8,0
"3425",2015-05-18,20.4,0.4
"3426",2015-05-19,17.8,7.9
"3427",2015-05-20,8.5,3.6
"3428",2015-05-21,11.2,0
"3429",2015-05-22,6.7,0
"3430",2015-05-23,6.8,0
"3431",2015-05-24,17.5,0
"3432",2015-05-25,17.7,6.6
"3433",2015-05-26,22.7,0
"3434",2015-05-27,23.4,10
"3435",2015-05-28,17.3,5.1
"3436",2015-05-29,17.6,0
"3437",2015-05-30,21.4,30.2
"3438",2015-05-31,10.7,10.3
"3439",2015-06-01,NA,NA
"3440",2015-06-02,NA,NA
"3441",2015-06-03,9.7,0
"3442",2015-06-04,16,0
"3443",2015-06-05,18.1,12.1
"3444",2015-06-06,12,0
"3445",2015-06-07,14.2,0
"3446",2015-06-08,16.5,14
"3447",2015-06-09,17.9,36.1
"3448",2015-06-10,18.8,1.3
"3449",2015-06-11,18.7,0
"3450",2015-06-12,16.9,26.9
"3451",2015-06-13,18.4,0
"3452",2015-06-14,17.5,0
"3453",2015-06-15,17.9,0
"3454",2015-06-16,16.2,17.8
"3455",2015-06-17,14.4,0
"3456",2015-06-18,19.6,7.3
"3457",2015-06-19,14.2,0
"3458",2015-06-20,16.6,0
"3459",2015-06-21,19.9,34.9
"3460",2015-06-22,19.9,0.3
"3461",2015-06-23,20.9,5.2
"3462",2015-06-24,17.3,0
"3463",2015-06-25,16.5,0
"3464",2015-06-26,16.9,0
"3465",2015-06-27,17.2,0
"3466",2015-06-28,14,10.1
"3467",2015-06-29,14.6,0.7
"3468",2015-06-30,18.2,0.5
"3469",2015-07-01,17.8,23.6
"3470",2015-07-02,16.2,0
"3471",2015-07-03,15.7,0
"3472",2015-07-04,18.5,0
"3473",2015-07-05,19.3,0
"3474",2015-07-06,20.9,0
"3475",2015-07-07,23.3,0
"3476",2015-07-08,17.5,14
"3477",2015-07-09,17.3,0
"3478",2015-07-10,19.8,0
"3479",2015-07-11,20.6,0
"3480",2015-07-12,22.2,7.6
"3481",2015-07-13,23.5,0
"3482",2015-07-14,21.5,4.6
"3483",2015-07-15,14.6,0
"3484",2015-07-16,14.4,0
"3485",2015-07-17,17.9,0
"3486",2015-07-18,20.6,13.5
"3487",2015-07-19,23.6,42.4
"3488",2015-07-20,22,0
"3489",2015-07-21,21.1,11.3
"3490",2015-07-22,17.1,0.2
"3491",2015-07-23,18.6,0
"3492",2015-07-24,17.6,0.5
"3493",2015-07-25,19.5,0
"3494",2015-07-26,21.3,7
"3495",2015-07-27,23,7.9
"3496",2015-07-28,22.3,0
"3497",2015-07-29,24.6,0
"3498",2015-07-30,22.4,19.8
"3499",2015-07-31,20.5,0.5
"3500",2015-08-01,19,0
"3501",2015-08-02,19.4,0
"3502",2015-08-03,22,0
"3503",2015-08-04,19.3,0.7
"3504",2015-08-05,17.7,1.5
"3505",2015-08-06,17,0
"3506",2015-08-07,16.6,0
"3507",2015-08-08,16.9,0
"3508",2015-08-09,19,0
"3509",2015-08-10,21.6,1.7
"3510",2015-08-11,18.3,33.4
"3511",2015-08-12,18.4,6.5
"3512",2015-08-13,17.9,0
"3513",2015-08-14,19.9,1.8
"3514",2015-08-15,22.3,0
"3515",2015-08-16,22.7,0
"3516",2015-08-17,24.3,0
"3517",2015-08-18,24.9,0
"3518",2015-08-19,25.1,0.2
"3519",2015-08-20,24.4,0
"3520",2015-08-21,20.3,10.6
"3521",2015-08-22,19.4,0
"3522",2015-08-23,20.8,0
"3523",2015-08-24,21.7,0
"3524",2015-08-25,19.9,0
"3525",2015-08-26,18.2,0
"3526",2015-08-27,17.3,0
"3527",2015-08-28,17.2,0
"3528",2015-08-29,17.6,0
"3529",2015-08-30,20.4,0
"3530",2015-08-31,19.9,0
"3531",2015-09-01,19.8,0
"3532",2015-09-02,21.4,0
"3533",2015-09-03,19.9,0
"3534",2015-09-04,18.2,0
"3535",2015-09-05,21,0
"3536",2015-09-06,23.1,0
"3537",2015-09-07,25.2,14.1
"3538",2015-09-08,23.6,1.6
"3539",2015-09-09,23,20
"3540",2015-09-10,18.8,0.3
"3541",2015-09-11,18.6,0
"3542",2015-09-12,16.5,1
"3543",2015-09-13,17.3,10
"3544",2015-09-14,14.7,17.7
"3545",2015-09-15,18.6,0
"3546",2015-09-16,20.3,0
"3547",2015-09-17,21,0
"3548",2015-09-18,21.2,0
"3549",2015-09-19,20.2,NA
"3550",2015-09-20,11.9,0
"3551",2015-09-21,13.2,0
"3552",2015-09-22,15.5,0
"3553",2015-09-23,16.1,0
"3554",2015-09-24,13.5,0
"3555",2015-09-25,10,0
"3556",2015-09-26,10.9,0
"3557",2015-09-27,14.8,0
"3558",2015-09-28,17.1,6.4
"3559",2015-09-29,15.9,21.3
"3560",2015-09-30,9.2,27.3
"3561",2015-10-01,7,0
"3562",2015-10-02,5.9,0
"3563",2015-10-03,6.8,0
"3564",2015-10-04,8.4,0
"3565",2015-10-05,9.7,0
"3566",2015-10-06,10.8,0
"3567",2015-10-07,10.8,0
"3568",2015-10-08,6.9,0
"3569",2015-10-09,8.7,12.1
"3570",2015-10-10,4.9,0
"3571",2015-10-11,11.1,0
"3572",2015-10-12,17.1,0
"3573",2015-10-13,15.2,2.2
"3574",2015-10-14,7.2,3.4
"3575",2015-10-15,7.3,5.9
"3576",2015-10-16,7,1.6
"3577",2015-10-17,1.1,6.3
"3578",2015-10-18,-1.2,0.2
"3579",2015-10-19,0.2,0.3
"3580",2015-10-20,10.6,0
"3581",2015-10-21,6.5,0
"3582",2015-10-22,10.2,2
"3583",2015-10-23,1.3,0
"3584",2015-10-24,4.7,0.3
"3585",2015-10-25,7,8.8
"3586",2015-10-26,2.2,0.3
"3587",2015-10-27,4.1,0
"3588",2015-10-28,7.7,18.7
"3589",2015-10-29,10.8,11.3
"3590",2015-10-30,3,1.3
"3591",2015-10-31,2.7,0.2
"3592",2015-11-01,6.8,8.9
"3593",2015-11-02,7.5,0
"3594",2015-11-03,10.2,0
"3595",2015-11-04,9.9,0.2
"3596",2015-11-05,16.7,0
"3597",2015-11-06,14.4,1.3
"3598",2015-11-07,6.3,0
"3599",2015-11-08,2.4,0.2
"3600",2015-11-09,6.1,0
"3601",2015-11-10,9.3,0
"3602",2015-11-11,9.4,0
"3603",2015-11-12,8.5,5.8
"3604",2015-11-13,4.6,23
"3605",2015-11-14,-0.2,1.5
"3606",2015-11-15,2.4,0
"3607",2015-11-16,1.6,0
"3608",2015-11-17,0.6,0.3
"3609",2015-11-18,5.2,0
"3610",2015-11-19,10.3,15.7
"3611",2015-11-20,4.3,3.7
"3612",2015-11-21,1.2,0.2
"3613",2015-11-22,2.6,0
"3614",2015-11-23,-4.5,0
"3615",2015-11-24,-5.4,0.9
"3616",2015-11-25,-1.8,0.5
"3617",2015-11-26,6.6,0
"3618",2015-11-27,6.7,10.4
"3619",2015-11-28,-2,0.2
"3620",2015-11-29,-5,0.4
"3621",2015-11-30,-6.2,0.2
"3622",2015-12-01,-1.5,5
"3623",2015-12-02,4.9,20.1
"3624",2015-12-03,1.2,9.1
"3625",2015-12-04,1.8,0.2
"3626",2015-12-05,3.3,0
"3627",2015-12-06,0.8,0.3
"3628",2015-12-07,0.9,0
"3629",2015-12-08,1.6,0
"3630",2015-12-09,2.9,0
"3631",2015-12-10,7.5,3.3
"3632",2015-12-11,9.1,0
"3633",2015-12-12,5.3,0
"3634",2015-12-13,1.6,2.1
"3635",2015-12-14,7.6,5
"3636",2015-12-15,5,10.3
"3637",2015-12-16,0.9,0.2
"3638",2015-12-17,5.3,18.7
"3639",2015-12-18,3.6,0.5
"3640",2015-12-19,-3,7
"3641",2015-12-20,-4.8,0
"3642",2015-12-21,1.2,5.5
"3643",2015-12-22,5.6,8.7
"3644",2015-12-23,9.2,6.1
"3645",2015-12-24,12.1,0
"3646",2015-12-25,5.2,0.3
"3647",2015-12-26,0.3,0.2
"3648",2015-12-27,-1.6,19.6
"3649",2015-12-28,-9.5,1.3
"3650",2015-12-29,-6.5,18.1
"3651",2015-12-30,-3.5,3.3
"3652",2015-12-31,-1.1,2.8
"3653",2016-01-01,-2,0.6
"3654",2016-01-02,-3,0.7
"3655",2016-01-03,-7.8,6.4
"3656",2016-01-04,-17.3,0.4
"3657",2016-01-05,-16.6,0.3
"3658",2016-01-06,-5.6,0
"3659",2016-01-07,-2,0.2
"3660",2016-01-08,-0.7,0
"3661",2016-01-09,2.4,0.7
"3662",2016-01-10,5,4.3
"3663",2016-01-11,-5.9,0.4
"3664",2016-01-12,-9,3.1
"3665",2016-01-13,-10.9,1.3
"3666",2016-01-14,-11.2,1.1
"3667",2016-01-15,-5.6,0
"3668",2016-01-16,-0.6,1.9
"3669",2016-01-17,-6.1,0.5
"3670",2016-01-18,-10.7,7.9
"3671",2016-01-19,-13.7,5.8
"3672",2016-01-20,-9,1.1
"3673",2016-01-21,-12.5,0
"3674",2016-01-22,-9.5,0
"3675",2016-01-23,-13.1,0.2
"3676",2016-01-24,-13.4,0.2
"3677",2016-01-25,-4.4,0
"3678",2016-01-26,1.5,2.1
"3679",2016-01-27,-3.7,0.8
"3680",2016-01-28,-3.6,0
"3681",2016-01-29,-3.3,2.4
"3682",2016-01-30,-3.3,0.2
"3683",2016-01-31,4.7,0.6
"3684",2016-02-01,5.1,1.6
"3685",2016-02-02,-3.3,0.4
"3686",2016-02-03,4.1,13.3
"3687",2016-02-04,4.4,3
"3688",2016-02-05,-4.5,0.2
"3689",2016-02-06,-3.7,0.8
"3690",2016-02-07,-2.7,0.2
"3691",2016-02-08,-5.3,0.2
"3692",2016-02-09,-6.4,1.7
"3693",2016-02-10,-6,4.7
"3694",2016-02-11,-14,2.5
"3695",2016-02-12,-14.8,0.2
"3696",2016-02-13,-18.5,0
"3697",2016-02-14,-25.5,0
"3698",2016-02-15,-13.7,0
"3699",2016-02-16,2.6,17.2
"3700",2016-02-17,-4.7,0.2
"3701",2016-02-18,-12,0.7
"3702",2016-02-19,-5.5,2.8
"3703",2016-02-20,1.5,8.6
"3704",2016-02-21,-3.7,2.4
"3705",2016-02-22,-11.4,0.3
"3706",2016-02-23,-6.4,NA
"3707",2016-02-24,2,42
"3708",2016-02-25,2.6,13.7
"3709",2016-02-26,-9.3,0.5
"3710",2016-02-27,-7.4,4.1
"3711",2016-02-28,-3.1,6
"3712",2016-02-29,-1.4,7.5
"3713",2016-03-01,-7.5,0
"3714",2016-03-02,-6.2,4.3
"3715",2016-03-03,-15.4,0
"3716",2016-03-04,-10.4,0
"3717",2016-03-05,-8.1,0
"3718",2016-03-06,-3,0
"3719",2016-03-07,0.5,3.3
"3720",2016-03-08,4.2,0
"3721",2016-03-09,12.5,0
"3722",2016-03-10,6.3,1.2
"3723",2016-03-11,0.4,0.2
"3724",2016-03-12,5.5,0
"3725",2016-03-13,3.3,0
"3726",2016-03-14,2.1,5.3
"3727",2016-03-15,6.3,2.1
"3728",2016-03-16,6.9,5.9
"3729",2016-03-17,6.9,5.1
"3730",2016-03-18,-1.8,1.6
"3731",2016-03-19,-6.3,0
"3732",2016-03-20,-4.7,0
"3733",2016-03-21,-1.5,0
"3734",2016-03-22,-1.5,4.3
"3735",2016-03-23,-1.6,3.5
"3736",2016-03-24,-2.3,2.6
"3737",2016-03-25,1.7,13.1
"3738",2016-03-26,0.1,0
"3739",2016-03-27,8,0
"3740",2016-03-28,3.5,27.7
"3741",2016-03-29,0.8,6.2
"3742",2016-03-30,3.9,0
"3743",2016-03-31,11.8,3.8
"3744",2016-04-01,10.3,7.9
"3745",2016-04-02,4.2,0.2
"3746",2016-04-03,-6.8,0
"3747",2016-04-04,-7.9,0
"3748",2016-04-05,-6.6,0
"3749",2016-04-06,-2.2,13.5
"3750",2016-04-07,5.9,8.8
"3751",2016-04-08,-1,11.7
"3752",2016-04-09,-4.3,0.2
"3753",2016-04-10,-4.4,0
"3754",2016-04-11,3.1,19.6
"3755",2016-04-12,3.9,6.9
"3756",2016-04-13,1.1,0.2
"3757",2016-04-14,4.1,0
"3758",2016-04-15,7,0
"3759",2016-04-16,9.1,0
"3760",2016-04-17,12.1,0
"3761",2016-04-18,8,9.8
"3762",2016-04-19,7.7,0.5
"3763",2016-04-20,4.6,0
"3764",2016-04-21,11.7,0
"3765",2016-04-22,12.4,16.3
"3766",2016-04-23,4.7,0
"3767",2016-04-24,3,0
"3768",2016-04-25,3,0
"3769",2016-04-26,2.6,0.2
"3770",2016-04-27,2.1,0
"3771",2016-04-28,0.9,0
"3772",2016-04-29,5.1,0
"3773",2016-04-30,7.2,0
"3774",2016-05-01,8.5,6.7
"3775",2016-05-02,5.8,5.3
"3776",2016-05-03,7.1,0
"3777",2016-05-04,9.1,0
"3778",2016-05-05,10.5,0
"3779",2016-05-06,12.9,0
"3780",2016-05-07,16.4,0
"3781",2016-05-08,5.9,12.6
"3782",2016-05-09,3.7,0
"3783",2016-05-10,10,0
"3784",2016-05-11,12.6,0
"3785",2016-05-12,17.2,0
"3786",2016-05-13,18.1,3.3
"3787",2016-05-14,14.1,11.3
"3788",2016-05-15,4.4,5.6
"3789",2016-05-16,3.5,0
"3790",2016-05-17,8.4,0
"3791",2016-05-18,10.4,0
"3792",2016-05-19,13.5,0
"3793",2016-05-20,14.7,0
"3794",2016-05-21,16.9,0
"3795",2016-05-22,17.8,0
"3796",2016-05-23,17.3,0.2
"3797",2016-05-24,19.8,0
"3798",2016-05-25,19.3,0
"3799",2016-05-26,17.5,0
"3800",2016-05-27,24.7,0
"3801",2016-05-28,23.6,0
"3802",2016-05-29,22.4,5.7
"3803",2016-05-30,23,1.1
"3804",2016-05-31,19.8,0
"3805",2016-06-01,18.4,0
"3806",2016-06-02,NA,NA
"3807",2016-06-03,NA,NA
"3808",2016-06-04,18.6,0
"3809",2016-06-05,17.3,42.2
"3810",2016-06-06,18.8,1.2
"3811",2016-06-07,16.7,2.2
"3812",2016-06-08,9.4,1.9
"3813",2016-06-09,8.7,1.2
"3814",2016-06-10,12.1,0
"3815",2016-06-11,12.4,0.2
"3816",2016-06-12,12.3,2.1
"3817",2016-06-13,12.6,9.3
"3818",2016-06-14,15.3,0
"3819",2016-06-15,17.4,0
"3820",2016-06-16,18.2,0
"3821",2016-06-17,18.1,0
"3822",2016-06-18,20.9,0
"3823",2016-06-19,23.7,0
"3824",2016-06-20,24.1,1.7
"3825",2016-06-21,17.3,0
"3826",2016-06-22,15,11.3
"3827",2016-06-23,16.7,0
"3828",2016-06-24,17.1,0
"3829",2016-06-25,21.1,0
"3830",2016-06-26,24,0
"3831",2016-06-27,22.3,0
"3832",2016-06-28,21.2,4.2
"3833",2016-06-29,18.5,0.8
"3834",2016-06-30,19.7,0
"3835",2016-07-01,21.3,1.9
"3836",2016-07-02,14.3,0.5
"3837",2016-07-03,17.3,0
"3838",2016-07-04,20.4,0
"3839",2016-07-05,22.4,0
"3840",2016-07-06,23.5,0
"3841",2016-07-07,22,0.4
"3842",2016-07-08,19.4,0
"3843",2016-07-09,17.1,13.8
"3844",2016-07-10,14.5,2.5
"3845",2016-07-11,17.7,0
"3846",2016-07-12,21.4,0
"3847",2016-07-13,25.8,0
"3848",2016-07-14,24.7,6.5
"3849",2016-07-15,23,0
"3850",2016-07-16,19.5,0
"3851",2016-07-17,21,0
"3852",2016-07-18,21.9,42
"3853",2016-07-19,16.7,0
"3854",2016-07-20,17.2,0
"3855",2016-07-21,21.1,0
"3856",2016-07-22,23.8,30.5
"3857",2016-07-23,20.7,15.3
"3858",2016-07-24,17.3,0.2
"3859",2016-07-25,20.3,1.1
"3860",2016-07-26,21.6,0
"3861",2016-07-27,23,0
"3862",2016-07-28,22.5,0
"3863",2016-07-29,20.6,0
"3864",2016-07-30,18.7,0
"3865",2016-07-31,19.7,0
"3866",2016-08-01,19,0
"3867",2016-08-02,20.9,0
"3868",2016-08-03,22.3,0
"3869",2016-08-04,24.5,0
"3870",2016-08-05,25.4,0
"3871",2016-08-06,21.6,0
"3872",2016-08-07,19.7,0
"3873",2016-08-08,19.2,0
"3874",2016-08-09,19.9,0
"3875",2016-08-10,24.4,0
"3876",2016-08-11,25.4,0
"3877",2016-08-12,21.2,20.4
"3878",2016-08-13,20.5,21.2
"3879",2016-08-14,22.3,0.7
"3880",2016-08-15,20.8,0
"3881",2016-08-16,20.7,18.9
"3882",2016-08-17,19.5,5.3
"3883",2016-08-18,21.2,0
"3884",2016-08-19,19.4,0
"3885",2016-08-20,22.1,0
"3886",2016-08-21,22.2,36.1
"3887",2016-08-22,15.4,0.2
"3888",2016-08-23,17.3,0
"3889",2016-08-24,21.4,0
"3890",2016-08-25,22.6,0
"3891",2016-08-26,22.3,0
"3892",2016-08-27,20.2,0
"3893",2016-08-28,23,22.1
"3894",2016-08-29,17.6,0.3
"3895",2016-08-30,18.2,0
"3896",2016-08-31,19,17
"3897",2016-09-01,17,0
"3898",2016-09-02,15.3,0
"3899",2016-09-03,14.9,0
"3900",2016-09-04,19,0
"3901",2016-09-05,20.3,0
"3902",2016-09-06,20.3,0
"3903",2016-09-07,22.7,0
"3904",2016-09-08,23.2,4.8
"3905",2016-09-09,21.5,0
"3906",2016-09-10,21.9,0
"3907",2016-09-11,17.5,30.6
"3908",2016-09-12,14.6,0
"3909",2016-09-13,18,0
"3910",2016-09-14,14.2,1
"3911",2016-09-15,10.6,0
"3912",2016-09-16,13.6,0
"3913",2016-09-17,17.6,0
"3914",2016-09-18,21.4,10
"3915",2016-09-19,20.5,36.6
"3916",2016-09-20,20.7,0
"3917",2016-09-21,18.1,0
"3918",2016-09-22,18.2,0
"3919",2016-09-23,11,9.7
"3920",2016-09-24,10,0
"3921",2016-09-25,8.5,0
"3922",2016-09-26,10.2,0.7
"3923",2016-09-27,14.9,3.4
"3924",2016-09-28,NA,NA
"3925",2016-09-29,13.5,0
"3926",2016-09-30,13.6,0
"3927",2016-10-01,12.3,0
"3928",2016-10-02,13.2,1.2
"3929",2016-10-03,13.4,0.7
"3930",2016-10-04,14.6,0.5
"3931",2016-10-05,15.1,0
"3932",2016-10-06,15.7,0
"3933",2016-10-07,17.6,0
"3934",2016-10-08,14,1
"3935",2016-10-09,8,0
"3936",2016-10-10,4.7,0
"3937",2016-10-11,9,0
"3938",2016-10-12,15,0
"3939",2016-10-13,NA,NA
"3940",2016-10-14,4.7,0
"3941",2016-10-15,8.5,0
"3942",2016-10-16,13.3,6.1
"3943",2016-10-17,12.2,0
"3944",2016-10-18,17.5,5.7
"3945",2016-10-19,12.9,0
"3946",2016-10-20,11.6,23.8
"3947",2016-10-21,10.5,22.3
"3948",2016-10-22,3.8,43.7
"3949",2016-10-23,4.4,15
"3950",2016-10-24,3.1,0
"3951",2016-10-25,1.6,0.3
"3952",2016-10-26,-0.1,0
"3953",2016-10-27,2.1,3.5
"3954",2016-10-28,4,7.3
"3955",2016-10-29,5.7,11.1
"3956",2016-10-30,4.3,0
"3957",2016-10-31,0.8,0
"3958",2016-11-01,4.6,0
"3959",2016-11-02,12.8,0
"3960",2016-11-03,8.2,12.2
"3961",2016-11-04,1.7,3.3
"3962",2016-11-05,2.5,2.1
"3963",2016-11-06,2.9,1.7
"3964",2016-11-07,3.9,0
"3965",2016-11-08,9.8,0
