"","FLD0194_30_05_2006_2b","FLD0195_13_06_2006_1c","FLD0196_13_06_2006_2c","FLD0197_27_06_2006_1","FLD0198_27_06_2006_2","FLD0199_12_07_2006_1b","FLD0200_12_07_2006_2b","FLD0201_25_07_2006_1","FLD0202_02_08_2006_1b","FLD0203_02_08_2006_2b","FLD0212_15_08_2006_1a","FLD0205_15_08_2006_2a","FLD0206_22_08_2006_1","FLD0207_22_08_2006_2","FLD0208_05_09_2006_1","FLD0209_05_09_2006_2","FLD0210_12_09_2006_1a","FLD0211_12_09_2006_2b","FLD0204_26_09_2006_1b","FLD0213_26_09_2006_2a","FLD0214_10_10_2006_1","FLD0215_16_10_2006_1b","FLD0216_16_10_2006_2b","FLD0217_09_05_2007_1","FLD0218_09_05_2007_2","FLD0219_06_07_2007_1","FLD0220_06_07_2007_2","FLD0221_02_08_2007_1","FLD0222_02_08_2007_2","FLD0223_22_08_2007_1","FLD0224_22_08_2007_2","FLD0225_05_09_2007_1","FLD0226_05_09_2007_2","FLD0227_19_09_2007_1","FLD0228_19_09_2007_2","FLD0229_26_09_2007_1","FLD0230_26_09_2007_2","FLD0231_10_10_2007_1","FLD0232_22_05_2008_1","FLD0233_01_06_2008_1","FLD0234_01_06_2008","FLD0236_25_06_2008_a","FLD0237_25_06_2008_b","FLD0238_02_07_2008","FLD0239_15_07_2008_1","FLD0240_15_07_2008_2","FLD0241_04_08_2008_4b","FLD0242_04_08_2008_2b","FLD0243_18_08_2008_4d","FLD0244_24_08_2008_2","FLD0245_29_08_2008_1","FLD0246_29_08_2008_2","FLD0248_03_09_2008_2b","FLD0249_17_09_2008_1d","FLD0250_17_09_2008_3b","FLD0251_07_10_2008_5b","FLD0252_07_10_2008_6b","FLD0253_27_10_2008_1","FLD0254_27_10_2008_2","FLD0255_20_05_2009_1","FLD0256_20_05_2009_2","FLD0257_17_06_2009_1","FLD0258_17_06_2009_2","FLD0259_08_07_2009_1","FLD0260_08_07_2009_2","FLD0261_12_07_2009_1b","FLD0262_12_07_2009_2b","FLD0263_25_07_2009_b","FLD0264_25_07_2009_p2","FLD0265_29_07_2009_1","FLD0266_08_08_2009_p2","FLD0267_22_08_2009_1","FLD0268_22_08_2009_p1","FLD0269_02_09_2009_1","FLD0270_02_09_2009_2","FLD0271_16_09_2009_1","FLD0272_16_09_2009_2","FLD0273_23_09_2009_1","FLD0274_23_09_2009_2","FLD0275_15_10_2009_1","FLD0276_15_10_2009_p2","FLD0277_05_05_2010_1","FLD0278_05_05_2010_2","FLD0279_16_06_2010_1","FLD0280_16_06_2010_2","FLD0281_05_07_2010_1","FLD0282_12_07_2010_1","FLD0283_12_07_2010_2","FLD0284_26_07_2010_1","FLD0285_10_08_2010_1","FLD0286_10_08_2010_2","FLD0289_22_08_2010_1","FLD0290_16_09_2010_1","FLD0291_16_09_2010_2","FLD0292_19_10_2010_1","FLD0293_19_10_2010_2","FLD0294_15_05_2011_1","FLD0295_15_05_2011_2","FLD0297_21_06_2011_1","FLD0298_21_06_2011_2","FLD0299_05_07_2011_1","FLD0300_05_07_2011_2","FLD0301_19_07_2011_1","FLD0302_19_07_2011_2","FLD0303_09_08_2011_1","FLD0304_09_08_2011_2","FLD0305_23_08_2011_1","FLD0306_23_08_2011_2","FLD0307_12_09_2011_1","FLD0308_12_09_2011_2","FLD0309_12_10_2011_1","FLD0310_12_10_2011_2","FLD0311_24_04_2012_1","FLD0312_07_06_2012_1","FLD0313_07_06_2012_2","FLD0314_20_07_2012_1","FLD0315_20_07_2012_2","FLD0316_14_08_2012_1","FLD0317_14_08_2012_2","FLD0318_17_09_2012_1","FLD0319_17_09_2012_2","FLD0320_17_10_2012_1","FLD0321_17_10_2012_2","FLD0323_05_06_2013_1","FLD0324_05_06_2013_2","FLD0325_03_07_2013_1","FLD0326_03_07_2013_2","FLD0327_16_08_2013_1","FLD0328_16_08_2013_2","FLD0329_27_08_2013_1","FLD0330_17_09_2013_1","FLD0331_17_09_2013_2","FLD0332_23_10_2013_1","FLD0333_23_10_2013_2","FLD0334_19_03_2015_p1","FLD0335_19_03_2015_p2","FLD0336_19_03_2015_L1","FLD0337_19_03_2015_L2","FLD0338_30_06_2015_p1","FLD0339_30_06_2015_L2","FLD0340_16_07_2015_p1","FLD0341_16_07_2015_L1","FLD0342_28_07_2015_1","FLD0344_30_07_2015_1","FLD0347_04_08_2015_1","FLD0351_10_08_2015_1","FLD0353_12_08_2015_1","FLD0355_13_08_2015_1","FLD0356_13_08_2015_2","FLD0357_03_09_2015_2","FLD0358_16_09_2015_1","FLD0359_16_09_2015_2","FLD0360_21_10_2015_1","FLD0361_21_10_2015_2","FLD0362_19_07_2016","FLD0363_20_07_2016","FLD0364_25_07_2016","FLD0365_27_07_2016","FLD0366_01_08_2016","FLD0367_09_08_2016","FLD0368_18_08_2016","FLD0369_23_08_2016","FLD0370_03_09_2016","FLD0371_15_09_2016","FLD0372_22_09_2016","FLD0373_25_10_2016"
"ASV_60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46736630413426e-05,0.00010761714125826,0,0,0,0.000636793243288534,0.000139657490005761,0.0185799689236523,0.00648076308703391,0.00652294533988335,0.000489715964740451,0.00126582278481013,0.000846709542596696,0.000861348263369898,0,0,0.000410029963728119,0.000172026363040136,0.000180145557610549,0.00100351229302559,0.000303018059876369,9.93759192272529e-05,0.000325266718709342,5.34988230258934e-05,0,0,0,0.00780475870083797,0.0159390594949279,0.00384037218692737,0.00670072600161334,0.00108113544364267,0.00151729718794254,0.00126612674365299,0.000624245138351721,0.00467450745374185,0.00183472014057574,0.00846330807707731,0.00703864094580246,0.00659824046920821,0.00599330856977265,0.000936080392786675,0.00113253845911851,0.000777366588565047,0.000171485406591899,0,0,0.000342298288508557,0.000236801782978131,0.000144910035019925,0,0,6.88450384241371e-05,0,0,0.000117082308863131,0,0,0.000244927181264955,0,0,0,0,0,7.92104304294789e-05,0,0,3.43241573419373e-05,0,0,0,0,0,0,0,0.000137803684870533,0,0,3.89276723847092e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000358203436442,0.00178079523637274,0.0671131201517942,0.0573752723870806,0.0094844670939181,0.00943783340172343,0.00566719375800736,0.00434431352224746,0.00313804905398281,0.00220768601798855,0.00270751054474665,0.000581695966907963,0.000381166733219588,0.000214995968825585,9.55440637278905e-05,0.000158512099756948,0.00600997029754564,0.0107924997887589,0.0174942412195274,0.0195902710308553,0.0139059765374552,0.00593882817243473,0.000859540360792066,0.000307027759544328,0.0155114552228946,0.000311650045330916,9.10580950646512e-05,0.000248763499078112
"ASV_167",0,0.000384063390673324,0.000429614778748389,0.0013524760715772,0.000421377905751808,0,0.000538148768237264,0.00277488727020465,0.00519426008027493,0.00686393262963604,0,0.00324359390204346,0.00241411933579095,0.00205316619840069,0.00339793845744984,0.00272886864929693,0.00343339587242026,0.00256540998757131,0,0,0,0.000706062931696086,0.00102946853686784,0,0,0,5.15039142974866e-05,0,5.50519323228245e-05,0,4.27886809675947e-05,0.000785885496483162,0.00100323263850184,0.000342848624878885,0.00024789849683366,0.00208816705336427,0.00239248274985264,0.00232453025117841,0.000908059023836549,0.000391102419946223,0.00027466868090366,0.000134061735429165,0.000488801215020163,0.000158015327486766,0.000684587650038793,0.000135330816180152,0.00538687561214496,0.0034242129178838,0.00208975121151525,0.00296405137689053,0.00149142431021626,0.00132598408819094,0.0047626557325343,0.00619294906944489,0.00665337592774962,0.00618832580699114,0.0048482889580219,0.00069563143459077,0,0.000187245880590627,0,0.00024224072672218,0.000301368211681032,0.000330295430913206,0.000502809447789524,0.000351119742804788,0.000301156224791611,0.000100570738943504,0,0.00100416948634548,0.000773521149696698,0.00251704247509177,0.00213619997588161,0.00137185791773074,0.00131228898989537,0.00109970674486804,0.00108011275323375,0.00157848850548341,0.00143664600832626,0.00220071386340246,0.000583050382412457,0,0,0.00039119804400978,0.00034823791614431,0.000507185122569738,0.000364793385079951,0.000681746669929728,0.000283985783499565,0.000465376023827252,0.000584237877064051,0.00124887796120673,0.00055556619858618,0.000526559669741775,0,0,0,0,0,0.00016095284081764,0,0,4.08141053548106e-05,0.000240269101393561,4.16805601867289e-05,0.0001195191913673,0.000366181563281405,0.0003492545222439,0,0.000283991893322318,3.47433336228611e-05,0,0,0,6.48794539745154e-05,6.51862152883404e-05,8.52524003878984e-05,0.00034919985068696,0.000775917325446715,0.000239382393424964,0.00025755605063552,0,0,4.81749714964752e-05,0,0,0,0.00011153245594468,0.000398668792900229,0,0.000351266407838787,0.000263354255365843,0.000139016320516029,0.000199953344219682,0,0,0,0,0,0,5.58066856409398e-05,0,0,0,0,0,4.18406540531042e-05,4.08830744071954e-05,6.71283606135532e-05,0,7.26031872799216e-05,5.37489922063961e-05,3.58290238979589e-05,0,0,0,2.66816083673524e-05,2.51264698984891e-05,5.1984959018524e-05,4.7434729811779e-05,0,0,3.52332884108906e-05,0.000127493200362647,0,0
"ASV_703",0,0,0,0,0,0,0,0,0,0,0,0.0042166720726565,0.000456725279744234,0.00075642965204236,0.000417623721027354,0.000173813289764135,0.000187617260787992,0.000111539564677013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.73709834469328e-05,0.000324271739717884,8.86682035821954e-05,0.000276978800468733,0.000415995008059903,0.000236555748304684,4.3006590760034e-05,0.000216174669132659,0.000780509561242125,0.000303018059876369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26884269870123e-05,0,0,0,0,0,0,0,0,0,0,0,0,8.27335153470671e-05,0.000138372128778328,0,0,0,0,0,0,0,0,0,0,0,0.000340117544623422,0.000686483146838745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58290238979589e-05,0,0,0,3.55754778231365e-05,0,0,1.89738919247116e-05,0,0,2.6424966308168e-05,0,0,0
"ASV_75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000909956618347265,0.000632527398763344,6.94866672457222e-05,8.26822109223201e-05,0,0,0,0.057266090130807,0.0163471477743795,0.00680337640131492,0.00278880430015631,0.00222426140557362,0.00291038337218137,0.000676214969847464,0.000569085523339802,0.000224816533650218,0,0,5.20704513206368e-05,0.22360863261209,0.0230534562851002,0.0364663147738237,0.00754298391569606,0.00743975771408506,0.000889704451302583,0.000416569467124338,0,0,0,0,0,0,0,0,5.14760764934497e-05,0,6.9252876879927e-05,0,0.000225939531886762,0.000112428454619787,0.000145444781329365,0,0,0,0,0,0,0,0,0,0,0,0.00968057331342065,0.00328202087788765,2.6424966308168e-05,8.49954669084316e-05,0,0.000482893851151629
"ASV_30",0.000991080277502478,0.00125325948535506,0.00135021787606637,0.00270495214315439,0.00238780813259358,0.00561773843469379,0.00618871083472853,0.00312174817898023,0.000970644560455416,0.000576801061313953,0,0.00129743756081739,0.00143542230776759,0.00100857286938981,0.00053152109948936,0.00053882119826882,0.000168855534709193,0.000175276458778164,0,0,0,0,0.000180156993951872,0,0,0.0591377336894315,0.0356407086938607,0.00107606590305842,0.00190846698719125,0,5.70515746234596e-05,0,0,0,0,0.000116009280742459,0,0,0.00624290578887628,0.0124663896357859,0.0154501133008309,0.0145289405771358,0.0438000803030568,0.0109030575965869,0.0254362344636636,0.0217070629152964,0.0019588638589618,0.00194741966893866,0.000450377416274838,0.00133002305373293,0.000681793970384574,0.000545993448078623,0.00110392682542186,0.000279542839940221,0.000300242596017582,0.000446005463566929,0.000161609631934063,0,0,0.000561737641771881,0,0.0137017411052233,0.0235669941534567,0.00502783044834546,0.00750443100825865,0.0059251456598308,0.004528098951331,0.00671309682447892,0.00586688246004451,0.00184461568687376,0.00363690645822307,0.000449471870552101,0.000275638706565369,0,0.000119298999081398,6.10948191593353e-05,0,0,0,0,0,0,0,0.000309698451507742,0.000195013233040813,0.0253592561284869,0.0053300366820015,0.00947453064363878,0.0030636042098741,0.000816993464052288,0.00061498723901479,0.000448815517308668,0.000517251288338857,0.000336998188634736,0.000169564971644969,0.000160808637721112,0.00123213405618531,0.00065402223675605,0.0010487253952888,0.00289715113471753,0.0270107567764523,0.0566085048584265,0.023930670439704,0.0140214182741814,0.00230632433033233,0.00382461412375359,0.00317008610497902,0.00187874846448443,0,0.000903610569661921,0.000104230000868583,0.000220485895792853,0.00444312796208531,0.00257445147574202,0.00663068019619547,0.00423710399374212,0.00355928771619476,0.00162558551181861,0.000967085362150978,0.000508687586028048,0.000579501113929919,4.43419652358993e-05,0,0.00030510815281101,0.00232159345732753,0.059927294091727,0.0455095744542366,0.00333203212134731,0.00972405186160993,0.00329190078892105,0.000979848400813459,0.000515735416758109,0.000305835905135263,0.000466557803179258,0,0,0,0,0.00456420507724484,0.0059406216088372,0.0210502818237625,0.0194179187915711,0.0189946722260829,0.0237781569228776,0.0112305082006948,0.0131548862094721,0.00979908117923699,0.00696034341782502,0.00975598840916973,0.00413650465356774,0.00199658765019784,0.00118247782854071,0.00112264274880271,0.00134735284793406,0.0265150857202411,0.0215619550939831,0.0162668872346292,0.0176890348085363,0.00998977629139302,0.00908849423193685,0.00269680788198511,0.0020327355114659,0.0130275083899268,0.00137409338168631,0.000500819522855582,0.00232667037373057
"ASV_103",0,0,0.000245494159284794,0,0.000491607556710443,0,0,0,0,0.000134586914306589,0,0,9.78697028023358e-05,0,0,0.000156431960787722,0,7.96711176264381e-05,0,0,0,0,0,0,0,0,0.000103007828594973,0,0,6.6202148259711e-05,0,0.0053440213760855,0.00539834705479561,0.000775136021465305,0.00061974624208415,0.00559422531580304,0.00555934397429526,0.00464906050235681,0.000681044267877412,0,0.000309002266016617,0.000217850320072393,0.000244400607510082,0.000118511495615075,0.000365113413354023,0.000446591693394503,0.000734573947110676,0.000373255436546576,0.000540452899529806,0.000430674131684949,0.000191754554170662,0,0.0007727487777953,0.000677353804470535,0.000792640453486417,0.000557506829458661,0.000464627691810432,0.000238502206145407,0,0.00024074470361652,0,0.000105980317940954,0,0.000269129610373723,0.000289115432478976,9.87524276638467e-05,0.000204356009680022,0.000251426847358761,0,0.000294701914470955,6.78527324295349e-05,0.00124353884186081,0.000697710475993591,0.000886431269918322,0.000930532192834902,0.00101824698598892,0.00100108011275323,0.000752535217730464,0.000681620368913917,0.00133575667330895,0.000697373986807056,0,0,0.00013039934800326,0.000139295166457724,0,3.03994487566625e-05,0,6.88450384241371e-05,9.30752047654505e-05,4.61240429261093e-05,0.000175623463294696,0.000114944730741968,0.00021062386789671,0,0,0,0,0,0,0,0,8.16282107096212e-05,0,0,0,0.000125547964553625,0,8.46471272881177e-05,0.000516348896949669,0,0.000179144790331693,0,0,6.48794539745154e-05,8.69149537177871e-05,0.000202474450921259,0.00903103062121449,0.00513904663375578,0.0104530311795567,0.0131224807798797,0.0028600567577155,0.0024806292043017,0.00040145809580396,0,0,0.000338457933584139,0.000181240240910105,0.000225334535117521,0,0.000684045110001849,0.000647412544441031,0.000695081602580143,0.000499883360549205,0,0,0,0,0,0,0.00107148836430604,0.0018482390389157,0.00265101793941266,0.00185733105846273,0.00185828552961138,0.00131091565934485,0.00163178550807106,0.00121627146361406,0.00153276423400947,0.00077559462254395,0.000399317530039569,0.000125414315148258,0.000286632191183672,0.000264186832928247,0.00423824494971427,0.00509283086117235,0.00603004349102164,0.00439713223223559,0.00531112997972587,0.00421220400728597,0.00742427986634147,0.00533593071759798,0.00406063648935514,0.00463225294650952,0.000318703332726279,0.00158037987649624
"ASV_320",0.00396432111000991,0.000404277253340341,0.000572819704997852,0.00280898876404494,0.00154505232108996,0.0010639656126314,0.000926811767519732,0,0.000209869094152522,0.000269173828613178,0.000187125748502994,0,0.000489348514011679,0.00100857286938981,0.000208811860513677,0.000365007908504684,0.00024390243902439,0.00039835558813219,0,0.000266621421819328,0,9.20951650038373e-05,0,0,0,0,0.000128759785743717,0,0,0,0,0,0,0,0,0,0,0,0.000681044267877412,0,0.000755338872485065,0,0.000139657490005761,0,0,0.000216529305888244,0,0.000129827977929244,0,8.86682035821954e-05,0.000234366677319697,0.000389995320056159,0,0.000150523067660119,0,0.000223002731783464,0,0,0,0.000481489407233041,0,0,0.000100456070560344,0.000880787815768549,0.00046509873920531,0.00061445954990838,0.000516267813928475,0.000301712216830513,0,0,6.78527324295349e-05,5.99295827402802e-05,0,0,0,0,0,0,0,0,0,0,0,0,8.35770998746343e-05,0,0,0,0,0,0,0,0.00013410218586563,0,0.00129999811594476,0.00229726625315874,0.00640709709216363,0.00948332243296272,0,0.00016095284081764,0,0.000208964580503605,0,5.14862360129059e-05,0,0,0,3.61297781631621e-05,0.000190456036398265,0,0,0,0.000493680884676145,0,0,0,0,0,0,0,0,0,0,0.000272991505146693,0,0.000146880622773841,0,9.75908989515949e-05,0.000156000832004437,0,0,0,0.000139016320516029,0.000183290565534709,0.0106691470153745,0.00619955550356767,0.00490633363068689,0.0205047318611987,0.000150214344314387,0,0.000223226742563759,0.000319448722775553,0.000193035286850436,0.000151178109409757,0.000369348676692944,0.000259134490800726,0.000309620839992971,0.000306623058053966,0.000156632841431624,0,5.44523904599412e-05,0.000179163307354654,0.000143316095591836,0.000264186832928247,0,3.84074725578609e-05,0,0.000100505879593956,0,0,0,0,0,0,0,0.000175597764055138
"ASV_465",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000248258055973916,0.000370835235052487,0.000615610305578477,0.000859913690144434,0.00068569724975777,0.000935253419872445,0.00197215777262181,0.00168745160134534,0.00191558511439702,0,0,0,0,0,0,0,0,0,4.86854917234664e-05,7.20603866039741e-05,0,0,0,0,7.52615338300595e-05,0,0,0.00010100601995879,0,0,8.02482345388401e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000118548960720778,3.67090350112421e-05,9.43782049265423e-05,0.000153283552674798,0.000251511929668119,0,0,0,0,0,0,0,0,7.23918259286837e-05,0,0,0,6.3187160369013e-05,0,0,0,0,0,0,0,0.000188068122453244,0,0,0,0,0,0,0,0,0.000104230000868583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14760764934497e-05,0,0,0,4.18406540531042e-05,0,5.59403005112943e-05,0,0,0,0,0,0,0,0,0,5.1984959018524e-05,0,0,0.000137633133588837,0,0,0,0
"ASV_616",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000191194618740549,0.000150093808630394,0,0,0,0,0,0,0,0,0,0.000103007828594973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155998128022464,0,0,8.4067926884923e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13869911384062e-05,0.000108389334489486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00100379210350212,0.000693337031130833,0.000340541460922867,0,0.000153623315630075,6.95081602580143e-05,0,0,0,0,0,0.000115549495626452,0,6.69680227691277e-05,0,0,0.000194371854955402,8.07950230265816e-05,0.000213404874777068,0.000234307662697383,7.1545380212592e-05,0.000111880601022589,0,0,0.000161246976619188,0.000406062270843535,0.000184930783049773,4.34246408782199e-05,0,3.55754778231365e-05,0,0,0,0,0,0,0,0,0.000146331470045948
"ASV_243",0,0,0,0,0,0,0,0,0,9.61335102189921e-05,0,0,0,0,0,5.21439869292406e-05,0,6.37368941011504e-05,0,0,0,0,0,0,0,0,0,0.000167388029364643,0.000128454508753257,0.00014895483358435,0.000185417617526244,0,0,0,4.50724539697564e-05,0,0,0,0,0,0,0.000737339544860408,0.000506258401270883,0.000474045982460299,0.00120183165229033,0.000920249550025036,0.000734573947110676,0.000551768906199286,0.000216181159811922,0.000278671496972614,0,0,0.000536193029490617,7.52615338300595e-05,0.000420339634424615,0,0.000141408427942305,0,0,0,0,0.00012112036336109,0,0.000415927579668481,0.000289115432478976,0.000197504855327693,0.00104329120731379,0.000251426847358761,0,0.00142985002947019,9.49938254013489e-05,0.000389542287811821,0.000172274191603356,0.000211055064266267,7.15793994488386e-05,8.14597588791137e-05,0,6.42408112696737e-05,6.29188032843615e-05,8.7590601528456e-05,3.42970813183798e-05,0,0,0,0,0.000217365052529888,0.00163143708327422,0.000384575044575744,0.000499126528574994,0.000486059402664019,0.000215245533655177,0.00080006244389806,0,0,0,0,0,0,0,0,0,0,0,0,0.00366788929643214,0.00148545280699358,0.00132871595819253,0.00256521424958451,0.000952280181991324,0.00130378096479791,0.000138973334491444,0.000192925158818747,0.000444312796208531,0.000382015380271397,0,0.00305288774933727,0.000777928153539573,0.00214336460076824,0.00131568589967052,0.000448841987671807,0.000515112101271039,0.000521018091521816,0.000218879047438386,0.000128466590657267,0,0.000275401167700951,0.000299405095093662,0.000264889582868615,0.000156000832004437,0.000510812191384301,0.000277315585135885,0.000153623315630075,8.34097923096172e-05,0,0,0,0,0,0.000878176166761032,0.00102952224602799,0.000133936045538255,0.000136906595475237,5.14760764934497e-05,0.000151178109409757,5.77107307332725e-05,7.62160267060958e-05,5.85769156743458e-05,0,4.47522404090355e-05,0,0,0.000125414315148258,0.000119430079659863,0.000184930783049773,0.000347397127025759,0.000384074725578609,0.000551419906258616,0.00072029213709002,0.000251260635256199,0.000284608378870674,0.000279350617257422,0.00017998179007771,0.000317099595698015,5.6663644605621e-05,0,0.000160964617050543
"ASV_155",0,0,0,0,0,0,0,0,0,0,0,0,0.000260985874139562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.00754832549677e-05,0,0.00021306061574518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109148857211465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.02394086211199e-05,0.000599817986266236,0.000307493619507395,0.00115130937048745,0.0521849077568536,0.00596065546147689,0.000621738229364885,0.00163105903974271,0,0,0,0,0,0,0.000108837614279495,0,0.00915582972101812,0.0147862313891545,0.00223893870120631,0.00221595972734061,0.00374563538249921,0.00250429215020589,0.000781725006514375,0.000964625794093734,0.000937993680884676,0.000581327752586908,0,0,0,0.000481654966464773,0.000202413215333926,0.00645335035608131,0.00632300104310201,0.00516583894998226,0.00539901650348018,0.000112408266825109,0.000659543595831685,0,0,9.75908989515949e-05,0,0,0,6.58385638414607e-05,0.000180721216670837,0.000116639450794815,0,0,0,0,0,0,0,0,0,0,0,0,0.000251043924318625,0.000327064595257563,0,0,0.000254111155479726,0,0,0,0,0,0,0,0,6.64086217364906e-05,0.00171908072158413,0.001164588053444,0,0,0,0.000117065176036758
"ASV_5",0.0353485298975884,0.00778233712680156,0.00538041365765839,0.00384935497295048,0.00358171219889037,0.00323445546239946,0.00415570437694331,0.00312174817898023,0.00275453186075186,0.00413374093941666,0.0820359281437126,0.0155692507298086,0.121554170880501,0.135869173690656,0.0757607395736441,0.0859159091304121,0.0326266416510319,0.0420185474361834,0,0.0790896090360424,0.0244379276637341,0.0474597083653108,0.0457084030369322,0,0,0.0343380389164441,0.0190049443757726,0.092541667663024,0.0564465812750028,0.147663891693285,0.13720903696942,0.0338716648984243,0.0152873544914566,0.15572780800477,0.148108083744619,0.0431425625161124,0.0341535580957224,0.0717806332192592,0.0387060158910329,0.0612564165240772,0.0523243837121472,0.0981667057680062,0.0870764450185919,0.036843907192331,0.0722772427852068,0.0758664555505934,0.0754162585700294,0.133901330736774,0.0566214487740727,0.144554505611431,0.160392031532971,0.165020019759763,0.145055984860432,0.139889688094701,0.133824129896957,0.0604337403133188,0.0658761262171225,0.0332511825734388,0.0353239656518345,0.0832441686282902,0.0799113269291671,0.0256169568508706,0.0174592650633878,0.0590617163129243,0.0421605721971516,0.0405323853100278,0.0320623823608497,0.0116913484021824,0.0125935666599231,0.169824706935318,0.00879371412286773,0.03315604165106,0.00757145072096749,0.00620501888942825,0.0107726996170502,0.00421554252199413,0.00725783081746095,0.00669939888955169,0.0111995469846164,0.00882475310399194,0.00835705548124521,0.0196313143404357,0.00650702758979698,0.00171149144254279,0.00178297813065887,0.0158918005071851,0.0319599537928379,0.0144565255392791,0.0378561655034724,0.0202800529494498,0.00834845176962578,0.00718104827693869,0.00381233356960861,0.00235898732044315,0.0010927520394898,0.00107971513898461,0,0.0114453891432309,0.000887383026782833,0.00116690809592789,0.000427736324319186,0.000271653954654686,0.000979538528515455,0.000463376124116153,0.0886684450372346,0.0850464417429313,0.09216266831274,0.070284461786738,0.140387260607343,0.0897414382898525,0.0305567619213063,0.0216213981561867,0.0109597156398104,0.00700915175976215,0.00454156177821607,0.0118312980748338,0.00550943637506794,0.020337880958975,0.0107279004126981,0.0171657124618484,0.0165737318583957,0.0105312167435261,0.0100246603726781,0.00171824065004095,0.00108165149716396,0.00205632871883377,0.00208281805282547,0.0011153245594468,0.00130000693337031,0.00147567966399909,0.00582362728785358,0.00500373085195102,0.00226596602441127,0.00131635951611291,0,0,0,0,0.000623967276382839,0.000361724032388213,0.00049109883364027,0.000490581967119599,0.000167297248603711,0,0.00035780653054629,0,0.000828444950251462,0.000950531479967294,0.000380394043476802,0,0.000925690637819,0.000412075606915704,0.00193476729048978,0.00100390996512734,0.00435114901599764,0.00490847499289462,0.00897391428088619,0.0140624476531877,0.0396125387721153,0.0622248785670917,0.0993091444350134,0.132646579287272,0.0463229659382184,0.0780116727107888,0.0251775632853761,0.0164622903801692
"ASV_293",0,0,0,0,0,0.0010639656126314,0.000747428844773978,0,0,0,0,0,0.000195739405604672,0,0,0,0,0,0,0,0,0,0,0,0,0.000763067531476536,0.000360527400082406,0,0,0,0,0,0,0,0,0,0,0,0,0.000293326814959668,0,0,0.000296772166262242,0,0,0,0,8.11424862057773e-05,0,0,0.00010653030787259,0,0,0,0,0,0,0,0,0.00024074470361652,0,0.000181680545041635,0.000180820927008619,0.000232430118050034,0,0.000241394823178292,0.000440978757730573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2442051533056e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000253473377374333,0.000856754780064779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00391069658135351,0.00300706856376678,0,0,0.000340541460922867,0,0,0,0,0,0,0,0,0.0106536634967588,0.00556498511366482,0.000714325576204029,0.000376493137556902,0.000386070573700873,0.000215968727728225,0.000253927215226399,7.62160267060958e-05,5.85769156743458e-05,0.000122649223221586,0.000111880601022589,0.000258531540847983,0,5.37489922063961e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
